vsg ,M0:vearly vsd 0  (V),M0:vearly vsd 0.1  (V),M0:vearly vsd 0.2  (V),M0:vearly vsd 0.3  (V),M0:vearly vsd 0.4  (V),M0:vearly vsd 0.5  (V),M0:vearly vsd 0.6  (V),M0:vearly vsd 0.7  (V),M0:vearly vsd 0.8  (V),M0:vearly vsd 0.9  (V),M0:vearly vsd 1  (V),M0:vearly vsd 1.1  (V),M0:vearly vsd 1.2  (V),M0:vdsat vsd 0 ,M0:vdsat vsd 0.1 ,M0:vdsat vsd 0.2 ,M0:vdsat vsd 0.3 ,M0:vdsat vsd 0.4 ,M0:vdsat vsd 0.5 ,M0:vdsat vsd 0.6 ,M0:vdsat vsd 0.7 ,M0:vdsat vsd 0.8 ,M0:vdsat vsd 0.9 ,M0:vdsat vsd 1 ,M0:vdsat vsd 1.1 ,M0:vdsat vsd 1.2 ,M0:region vsd 0 ,M0:region vsd 0.1 ,M0:region vsd 0.2 ,M0:region vsd 0.3 ,M0:region vsd 0.4 ,M0:region vsd 0.5 ,M0:region vsd 0.6 ,M0:region vsd 0.7 ,M0:region vsd 0.8 ,M0:region vsd 0.9 ,M0:region vsd 1 ,M0:region vsd 1.1 ,M0:region vsd 1.2 ,M0:self_gain vsd 0 ,M0:self_gain vsd 0.1 ,M0:self_gain vsd 0.2 ,M0:self_gain vsd 0.3 ,M0:self_gain vsd 0.4 ,M0:self_gain vsd 0.5 ,M0:self_gain vsd 0.6 ,M0:self_gain vsd 0.7 ,M0:self_gain vsd 0.8 ,M0:self_gain vsd 0.9 ,M0:self_gain vsd 1 ,M0:self_gain vsd 1.1 ,M0:self_gain vsd 1.2 ,M0:gmoverid vsd 0 ,M0:gmoverid vsd 0.1 ,M0:gmoverid vsd 0.2 ,M0:gmoverid vsd 0.3 ,M0:gmoverid vsd 0.4 ,M0:gmoverid vsd 0.5 ,M0:gmoverid vsd 0.6 ,M0:gmoverid vsd 0.7 ,M0:gmoverid vsd 0.8 ,M0:gmoverid vsd 0.9 ,M0:gmoverid vsd 1 ,M0:gmoverid vsd 1.1 ,M0:gmoverid vsd 1.2 ,M0:id vsd 0 ,M0:id vsd 0.1 ,M0:id vsd 0.2 ,M0:id vsd 0.3 ,M0:id vsd 0.4 ,M0:id vsd 0.5 ,M0:id vsd 0.6 ,M0:id vsd 0.7 ,M0:id vsd 0.8 ,M0:id vsd 0.9 ,M0:id vsd 1 ,M0:id vsd 1.1 ,M0:id vsd 1.2 ,M0:gm vsd 0 ,M0:gm vsd 0.1 ,M0:gm vsd 0.2 ,M0:gm vsd 0.3 ,M0:gm vsd 0.4 ,M0:gm vsd 0.5 ,M0:gm vsd 0.6 ,M0:gm vsd 0.7 ,M0:gm vsd 0.8 ,M0:gm vsd 0.9 ,M0:gm vsd 1 ,M0:gm vsd 1.1 ,M0:gm vsd 1.2 ,M0:gmbs vsd 0 ,M0:gmbs vsd 0.1 ,M0:gmbs vsd 0.2 ,M0:gmbs vsd 0.3 ,M0:gmbs vsd 0.4 ,M0:gmbs vsd 0.5 ,M0:gmbs vsd 0.6 ,M0:gmbs vsd 0.7 ,M0:gmbs vsd 0.8 ,M0:gmbs vsd 0.9 ,M0:gmbs vsd 1 ,M0:gmbs vsd 1.1 ,M0:gmbs vsd 1.2 ,M0:gds vsd 0 ,M0:gds vsd 0.1 ,M0:gds vsd 0.2 ,M0:gds vsd 0.3 ,M0:gds vsd 0.4 ,M0:gds vsd 0.5 ,M0:gds vsd 0.6 ,M0:gds vsd 0.7 ,M0:gds vsd 0.8 ,M0:gds vsd 0.9 ,M0:gds vsd 1 ,M0:gds vsd 1.1 ,M0:gds vsd 1.2 ,M0:ft vsd 0 ,M0:ft vsd 0.1 ,M0:ft vsd 0.2 ,M0:ft vsd 0.3 ,M0:ft vsd 0.4 ,M0:ft vsd 0.5 ,M0:ft vsd 0.6 ,M0:ft vsd 0.7 ,M0:ft vsd 0.8 ,M0:ft vsd 0.9 ,M0:ft vsd 1 ,M0:ft vsd 1.1 ,M0:ft vsd 1.2 ,M0:csb vsd 0 ,M0:csb vsd 0.1 ,M0:csb vsd 0.2 ,M0:csb vsd 0.3 ,M0:csb vsd 0.4 ,M0:csb vsd 0.5 ,M0:csb vsd 0.6 ,M0:csb vsd 0.7 ,M0:csb vsd 0.8 ,M0:csb vsd 0.9 ,M0:csb vsd 1 ,M0:csb vsd 1.1 ,M0:csb vsd 1.2 ,M0:cgs vsd 0 ,M0:cgs vsd 0.1 ,M0:cgs vsd 0.2 ,M0:cgs vsd 0.3 ,M0:cgs vsd 0.4 ,M0:cgs vsd 0.5 ,M0:cgs vsd 0.6 ,M0:cgs vsd 0.7 ,M0:cgs vsd 0.8 ,M0:cgs vsd 0.9 ,M0:cgs vsd 1 ,M0:cgs vsd 1.1 ,M0:cgs vsd 1.2 ,M0:cgd vsd 0 ,M0:cgd vsd 0.1 ,M0:cgd vsd 0.2 ,M0:cgd vsd 0.3 ,M0:cgd vsd 0.4 ,M0:cgd vsd 0.5 ,M0:cgd vsd 0.6 ,M0:cgd vsd 0.7 ,M0:cgd vsd 0.8 ,M0:cgd vsd 0.9 ,M0:cgd vsd 1 ,M0:cgd vsd 1.1 ,M0:cgd vsd 1.2 ,M0:cdb vsd 0 ,M0:cdb vsd 0.1 ,M0:cdb vsd 0.2 ,M0:cdb vsd 0.3 ,M0:cdb vsd 0.4 ,M0:cdb vsd 0.5 ,M0:cdb vsd 0.6 ,M0:cdb vsd 0.7 ,M0:cdb vsd 0.8 ,M0:cdb vsd 0.9 ,M0:cdb vsd 1 ,M0:cdb vsd 1.1 ,M0:cdb vsd 1.2 
0.000,0.000,343.4E-3,573.9E-3,617.0E-3,640.5E-3,655.2E-3,665.1E-3,672.1E-3,677.3E-3,681.3E-3,684.5E-3,687.0E-3,689.0E-3,-83.00E-3,-83.06E-3,-83.08E-3,-83.09E-3,-83.10E-3,-83.10E-3,-83.11E-3,-83.12E-3,-83.13E-3,-83.14E-3,-83.15E-3,-83.16E-3,-83.17E-3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.09,16.88,18.15,18.85,19.29,19.59,19.81,19.97,20.10,20.21,20.29,20.36,0.000,29.40,29.40,29.42,29.43,29.45,29.46,29.48,29.49,29.51,29.52,29.53,29.55,-6.410E-51,-64.98E-12,-80.20E-12,-95.77E-12,-113.7E-12,-134.9E-12,-160.0E-12,-190.0E-12,-226.0E-12,-270.3E-12,-328.2E-12,-414.8E-12,-565.3E-12,0.000,1.899E-9,2.327E-9,2.752E-9,3.228E-9,3.768E-9,4.386E-9,5.096E-9,5.913E-9,6.854E-9,7.938E-9,9.189E-9,10.63E-9,0.000,236.9E-12,286.0E-12,333.1E-12,384.5E-12,441.7E-12,506.0E-12,578.3E-12,660.0E-12,752.3E-12,856.6E-12,974.6E-12,1.108E-9,1.599E-9,188.1E-12,137.9E-12,151.6E-12,171.2E-12,195.3E-12,223.8E-12,257.2E-12,296.0E-12,340.9E-12,392.9E-12,452.9E-12,522.2E-12,0.000,274.0E3,338.8E3,403.6E3,476.2E3,558.4E3,652.5E3,760.5E3,884.7E3,1.028E6,1.193E6,1.383E6,1.602E6,928.4E-18,928.4E-18,928.4E-18,928.4E-18,928.4E-18,928.4E-18,928.4E-18,928.4E-18,928.4E-18,928.4E-18,928.4E-18,928.4E-18,928.4E-18,413.3E-18,413.3E-18,413.3E-18,413.3E-18,413.3E-18,413.3E-18,413.3E-18,413.3E-18,413.3E-18,413.3E-18,413.3E-18,413.3E-18,413.3E-18,413.3E-18,402.7E-18,392.7E-18,384.6E-18,378.2E-18,373.2E-18,369.2E-18,365.8E-18,363.1E-18,360.7E-18,358.7E-18,356.9E-18,355.3E-18,928.4E-18,860.8E-18,806.4E-18,761.7E-18,724.3E-18,692.4E-18,664.9E-18,641.0E-18,619.9E-18,601.2E-18,584.5E-18,569.5E-18,555.9E-18
50.00E-3,0.000,343.4E-3,572.0E-3,614.4E-3,637.7E-3,652.3E-3,662.1E-3,669.1E-3,674.3E-3,678.3E-3,681.5E-3,684.0E-3,686.0E-3,-83.08E-3,-83.14E-3,-83.15E-3,-83.16E-3,-83.17E-3,-83.18E-3,-83.19E-3,-83.20E-3,-83.21E-3,-83.22E-3,-83.23E-3,-83.24E-3,-83.25E-3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.15,16.92,18.18,18.87,19.31,19.61,19.83,19.99,20.12,20.22,20.30,20.37,0.000,29.57,29.57,29.58,29.60,29.61,29.62,29.64,29.65,29.66,29.67,29.68,29.70,829.3E-18,-282.5E-12,-346.8E-12,-411.2E-12,-483.7E-12,-566.8E-12,-662.9E-12,-774.5E-12,-904.3E-12,-1.056E-9,-1.235E-9,-1.454E-9,-1.738E-9,0.000,8.343E-9,10.23E-9,12.10E-9,14.20E-9,16.59E-9,19.32E-9,22.46E-9,26.08E-9,30.24E-9,35.05E-9,40.59E-9,46.99E-9,0.000,1.002E-9,1.211E-9,1.411E-9,1.630E-9,1.873E-9,2.147E-9,2.456E-9,2.804E-9,3.198E-9,3.644E-9,4.148E-9,4.718E-9,6.993E-9,821.7E-12,604.6E-12,665.7E-12,752.4E-12,858.8E-12,985.0E-12,1.133E-9,1.304E-9,1.503E-9,1.733E-9,1.999E-9,2.307E-9,0.000,1.202E6,1.488E6,1.775E6,2.097E6,2.462E6,2.880E6,3.360E6,3.912E6,4.548E6,5.281E6,6.128E6,7.105E6,928.4E-18,928.4E-18,928.4E-18,928.4E-18,928.4E-18,928.4E-18,928.4E-18,928.4E-18,928.4E-18,928.4E-18,928.4E-18,928.4E-18,928.4E-18,418.0E-18,418.0E-18,418.0E-18,418.0E-18,418.0E-18,418.0E-18,418.0E-18,418.0E-18,418.0E-18,418.0E-18,418.0E-18,418.0E-18,418.0E-18,418.0E-18,408.1E-18,397.5E-18,388.4E-18,381.2E-18,375.6E-18,371.1E-18,367.4E-18,364.4E-18,361.8E-18,359.6E-18,357.7E-18,356.1E-18,928.4E-18,860.8E-18,806.4E-18,761.7E-18,724.3E-18,692.4E-18,664.9E-18,641.0E-18,619.9E-18,601.2E-18,584.5E-18,569.5E-18,555.9E-18
100.0E-3,0.000,343.5E-3,570.4E-3,612.2E-3,635.2E-3,649.7E-3,659.5E-3,666.5E-3,671.7E-3,675.7E-3,678.9E-3,681.5E-3,683.5E-3,-83.16E-3,-83.21E-3,-83.23E-3,-83.24E-3,-83.25E-3,-83.26E-3,-83.27E-3,-83.28E-3,-83.29E-3,-83.30E-3,-83.31E-3,-83.32E-3,-83.33E-3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.21,16.95,18.20,18.89,19.33,19.63,19.85,20.01,20.13,20.24,20.32,20.39,0.000,29.72,29.72,29.73,29.74,29.75,29.76,29.78,29.79,29.80,29.81,29.82,29.83,8.962E-15,-1.243E-9,-1.524E-9,-1.804E-9,-2.119E-9,-2.478E-9,-2.889E-9,-3.363E-9,-3.911E-9,-4.544E-9,-5.276E-9,-6.129E-9,-7.134E-9,0.000,36.91E-9,45.26E-9,53.58E-9,62.91E-9,73.52E-9,85.68E-9,99.67E-9,115.8E-9,134.3E-9,155.8E-9,180.5E-9,209.0E-9,0.000,4.295E-9,5.189E-9,6.049E-9,6.991E-9,8.042E-9,9.221E-9,10.55E-9,12.06E-9,13.76E-9,15.68E-9,17.86E-9,20.32E-9,30.82E-9,3.617E-9,2.670E-9,2.944E-9,3.330E-9,3.803E-9,4.365E-9,5.022E-9,5.786E-9,6.672E-9,7.697E-9,8.883E-9,10.25E-9,0.000,5.313E6,6.577E6,7.858E6,9.295E6,10.93E6,12.80E6,14.94E6,17.41E6,20.25E6,23.54E6,27.32E6,31.70E6,928.4E-18,928.4E-18,928.4E-18,928.4E-18,928.4E-18,928.4E-18,928.4E-18,928.4E-18,928.4E-18,928.4E-18,928.4E-18,928.4E-18,928.4E-18,422.0E-18,422.0E-18,422.0E-18,422.0E-18,422.0E-18,422.0E-18,422.0E-18,422.0E-18,422.0E-18,422.0E-18,422.0E-18,422.0E-18,422.0E-18,422.0E-18,413.3E-18,402.7E-18,392.7E-18,384.6E-18,378.2E-18,373.2E-18,369.2E-18,365.8E-18,363.1E-18,360.7E-18,358.7E-18,356.9E-18,928.4E-18,860.8E-18,806.4E-18,761.7E-18,724.3E-18,692.4E-18,664.9E-18,641.0E-18,619.9E-18,601.2E-18,584.5E-18,569.5E-18,555.9E-18
150.0E-3,0.000,343.6E-3,569.1E-3,610.3E-3,633.2E-3,647.7E-3,657.5E-3,664.5E-3,669.7E-3,673.8E-3,677.0E-3,679.7E-3,681.8E-3,-83.24E-3,-83.29E-3,-83.31E-3,-83.32E-3,-83.33E-3,-83.34E-3,-83.35E-3,-83.36E-3,-83.37E-3,-83.38E-3,-83.39E-3,-83.40E-3,-83.41E-3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,3.000,0.000,10.25,16.99,18.22,18.91,19.35,19.65,19.86,20.02,20.15,20.25,20.33,20.40,0.000,29.85,29.85,29.86,29.87,29.87,29.88,29.89,29.90,29.90,29.91,29.92,29.92,27.47E-15,-5.508E-9,-6.754E-9,-7.997E-9,-9.392E-9,-10.98E-9,-12.80E-9,-14.89E-9,-17.31E-9,-20.09E-9,-23.31E-9,-27.02E-9,-31.33E-9,0.000,164.4E-9,201.6E-9,238.7E-9,280.4E-9,327.8E-9,382.2E-9,444.7E-9,516.7E-9,599.8E-9,695.7E-9,806.3E-9,934.0E-9,0.000,18.60E-9,22.47E-9,26.21E-9,30.30E-9,34.87E-9,40.00E-9,45.79E-9,52.33E-9,59.73E-9,68.10E-9,77.57E-9,88.29E-9,136.8E-9,16.03E-9,11.87E-9,13.10E-9,14.83E-9,16.94E-9,19.45E-9,22.39E-9,25.81E-9,29.77E-9,34.35E-9,39.66E-9,45.79E-9,0.000,23.63E6,29.24E6,34.96E6,41.41E6,48.75E6,57.13E6,66.76E6,77.84E6,90.62E6,105.4E6,122.4E6,142.0E6,928.5E-18,928.5E-18,928.5E-18,928.5E-18,928.5E-18,928.5E-18,928.5E-18,928.5E-18,928.5E-18,928.5E-18,928.5E-18,928.5E-18,928.5E-18,425.9E-18,425.9E-18,425.9E-18,425.9E-18,425.9E-18,425.9E-18,425.9E-18,425.9E-18,425.9E-18,425.9E-18,425.9E-18,425.9E-18,425.9E-18,425.9E-18,417.9E-18,408.1E-18,397.5E-18,388.4E-18,381.2E-18,375.6E-18,371.1E-18,367.4E-18,364.4E-18,361.8E-18,359.6E-18,357.7E-18,928.5E-18,860.8E-18,806.5E-18,761.8E-18,724.3E-18,692.4E-18,665.0E-18,641.0E-18,620.0E-18,601.3E-18,584.6E-18,569.6E-18,556.0E-18
200.0E-3,0.000,343.8E-3,568.3E-3,609.2E-3,632.1E-3,646.6E-3,656.5E-3,663.7E-3,669.1E-3,673.4E-3,677.0E-3,679.9E-3,682.4E-3,-83.32E-3,-83.38E-3,-83.40E-3,-83.41E-3,-83.42E-3,-83.43E-3,-83.44E-3,-83.45E-3,-83.46E-3,-83.48E-3,-83.49E-3,-83.50E-3,-83.52E-3,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,0.000,10.29,17.01,18.24,18.93,19.36,19.66,19.87,20.03,20.16,20.26,20.34,20.41,0.000,29.94,29.94,29.94,29.94,29.94,29.94,29.94,29.94,29.93,29.93,29.92,29.90,58.32E-15,-24.56E-9,-30.11E-9,-35.66E-9,-41.89E-9,-48.98E-9,-57.10E-9,-66.44E-9,-77.20E-9,-89.61E-9,-103.9E-9,-120.4E-9,-139.5E-9,0.000,735.1E-9,901.4E-9,1.068E-6,1.254E-6,1.466E-6,1.709E-6,1.989E-6,2.311E-6,2.681E-6,3.109E-6,3.601E-6,4.169E-6,0.000,81.22E-9,98.13E-9,114.5E-9,132.4E-9,152.3E-9,174.7E-9,200.0E-9,228.5E-9,260.7E-9,297.1E-9,338.2E-9,384.7E-9,610.1E-9,71.42E-9,52.98E-9,58.54E-9,66.27E-9,75.74E-9,86.96E-9,100.1E-9,115.3E-9,133.0E-9,153.4E-9,177.0E-9,204.3E-9,0.000,105.3E6,130.1E6,155.6E6,184.4E6,217.3E6,254.8E6,297.9E6,347.4E6,404.4E6,470.1E6,545.7E6,633.0E6,929.2E-18,928.9E-18,928.9E-18,928.9E-18,928.9E-18,928.9E-18,928.9E-18,928.9E-18,928.9E-18,928.9E-18,928.9E-18,928.9E-18,928.9E-18,433.5E-18,433.7E-18,433.7E-18,433.7E-18,433.7E-18,433.7E-18,433.7E-18,433.7E-18,433.7E-18,433.7E-18,433.7E-18,433.7E-18,433.7E-18,433.5E-18,421.9E-18,413.3E-18,402.7E-18,392.7E-18,384.6E-18,378.2E-18,373.2E-18,369.2E-18,365.8E-18,363.1E-18,360.7E-18,358.7E-18,929.2E-18,861.1E-18,806.7E-18,762.0E-18,724.5E-18,692.7E-18,665.2E-18,641.2E-18,620.2E-18,601.5E-18,584.8E-18,569.8E-18,556.2E-18
250.0E-3,0.000,344.1E-3,569.3E-3,610.4E-3,633.8E-3,648.9E-3,659.5E-3,667.5E-3,673.9E-3,679.2E-3,683.9E-3,688.1E-3,692.1E-3,-83.42E-3,-83.48E-3,-83.51E-3,-83.52E-3,-83.54E-3,-83.56E-3,-83.57E-3,-83.59E-3,-83.62E-3,-83.64E-3,-83.66E-3,-83.69E-3,-83.72E-3,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,0.000,10.29,17.02,18.24,18.93,19.36,19.66,19.87,20.03,20.15,20.25,20.33,20.40,0.000,29.92,29.90,29.88,29.86,29.84,29.80,29.77,29.72,29.67,29.61,29.55,29.47,104.2E-15,-109.7E-9,-134.5E-9,-159.3E-9,-187.0E-9,-218.6E-9,-254.6E-9,-296.0E-9,-343.6E-9,-398.4E-9,-461.4E-9,-533.8E-9,-617.0E-9,0.000,3.283E-6,4.023E-6,4.760E-6,5.585E-6,6.520E-6,7.589E-6,8.812E-6,10.21E-6,11.82E-6,13.66E-6,15.77E-6,18.18E-6,0.000,355.4E-9,429.0E-9,499.9E-9,577.4E-9,663.5E-9,759.8E-9,867.9E-9,989.3E-9,1.126E-6,1.279E-6,1.451E-6,1.643E-6,2.722E-6,319.0E-9,236.3E-9,260.9E-9,295.1E-9,336.8E-9,386.1E-9,443.5E-9,509.9E-9,586.5E-9,674.5E-9,775.6E-9,891.3E-9,0.000,459.6E6,566.6E6,676.4E6,801.1E6,943.1E6,1.105E9,1.290E9,1.501E9,1.743E9,2.020E9,2.337E9,2.700E9,932.4E-18,931.2E-18,931.1E-18,931.1E-18,931.1E-18,931.1E-18,931.1E-18,931.1E-18,931.1E-18,931.1E-18,931.1E-18,931.1E-18,931.1E-18,463.9E-18,465.4E-18,465.5E-18,465.4E-18,465.4E-18,465.4E-18,465.4E-18,465.4E-18,465.4E-18,465.4E-18,465.4E-18,465.4E-18,465.4E-18,463.9E-18,425.2E-18,417.9E-18,408.1E-18,397.5E-18,388.4E-18,381.2E-18,375.6E-18,371.1E-18,367.4E-18,364.4E-18,361.8E-18,359.6E-18,932.4E-18,862.3E-18,807.9E-18,763.2E-18,725.7E-18,693.8E-18,666.4E-18,642.4E-18,621.4E-18,602.7E-18,586.0E-18,571.0E-18,557.4E-18
